id,division,callsign,type,type_value,serial_number,status,task,time,latitude,longitude,fuel,ammo,health,damage,ammo_load,visibility,temperature,weather
unit_84,ПТУР,Альфа-84,БТР,10,7584,Работает,Разведка,2025-01-01 04:30:00,44.975831647754696,20.798202187298664,0.0,23.665852427334727,4.0,Нет,66,Ночь,30.4,Снег
unit_85,реактбатр,Альфа-85,Пехота,10,8897,Погиб,Разведка,2025-01-01 04:30:00,47.728205331955245,25.153484333965384,38.19999999999999,80.06113385793287,0.0,Ранение ноги,83,Ясно,-8.3,Облачно
unit_86,ПТУР,Альфа-86,БТР,10,9418,Работает,Поддержка,2025-01-01 04:30:00,48.05621057922655,20.41193605554288,0.0,0.0,75.6608395644303,Пробоина,20,Ночь,8.8,Облачно
unit_87,ДШБ,Альфа-87,Пехота,10,1139,Погиб,Поддержка,2025-01-01 04:30:00,49.81860639629672,26.057324358941095,12.000000000000004,21.161329971876878,0.0,Ранение ноги,17,Преграда,-18.1,Ясно
unit_88,РЭБ,Альфа-88,Дрон,10,8254,Работает,Оборона,2025-01-01 04:30:00,48.17023450219711,26.059229463384337,58.0,0.0,41.35686180126563,Прямое попадание,74,Туман,-5.8,Облачно
unit_89,ПТУР,Альфа-89,Дрон,10,9564,Работает,Поддержка,2025-01-01 04:30:00,40.51941326093407,28.654818793185747,71.0,14.642423715717209,10.92862245967244,Пробоина,66,Преграда,-13.8,Дождь
unit_90,РХБЗ,Альфа-90,Дрон,10,5972,Работает,Патрулирование,2025-01-01 04:30:00,44.69607684573831,20.356556647624338,36.0,1.1770775836109855,88.49063249076997,Прямое попадание,28,Преграда,12.6,Шторм
unit_91,ДШБ,Альфа-91,БТР,10,1881,Работает,Поддержка,2025-01-01 04:30:00,42.32668264789945,26.55460904138846,0.0,36.67014328223803,32.0,Нет,84,Ясно,-7.8,Дождь
unit_92,ДШБ,Альфа-92,Танк,10,6827,Уничтожен,Патрулирование,2025-01-01 04:30:00,41.10882129836015,24.865263447022066,36.0,63.832494061588314,0.0,Пробоина,83,Ясно,-16.7,Снег
unit_93,РР,Альфа-93,Дрон,10,8488,Работает,Оборона,2025-01-01 04:30:00,40.42052006562155,22.08175648369903,0.0,7.589591016608628,35.0,Нет,32,Ночь,12.0,Шторм
unit_94,БМП,Альфа-94,Дрон,10,6062,Работает,Поддержка,2025-01-01 04:30:00,49.25520591018948,23.819215658189478,6.0,22.305245047378026,42.284596798060605,Нет,8,Ночь,-5.9,Облачно
unit_95,РС,Альфа-95,БТР,10,6411,Работает,Атака,2025-01-01 04:30:00,49.81263472084711,27.663328734617156,0.0,55.184895719705594,44.0,Нет,46,Туман,16.9,Шторм
unit_96,БМП,Альфа-96,Пехота,10,5470,Работает,Поддержка,2025-01-01 04:30:00,41.32729325787932,28.865750633459076,34.99999999999997,0.0,34.101134679869034,Ранение ноги,50,Туман,-16.8,Снег
unit_97,БМП,Альфа-97,Пехота,10,8278,Работает,Атака,2025-01-01 04:30:00,41.7892623291229,21.002595505077398,18.000000000000007,41.22603301048649,53.0,Нет,25,Преграда,26.1,Снег
unit_98,ОР,Альфа-98,Гаубица,10,7638,Работает,Оборона,2025-01-01 04:30:00,49.9454785699271,27.512750501663746,0.0,56.10269213108304,80.62961107246501,Пробоина,89,Ясно,-17.4,Ясно
unit_99,РХБЗ,Альфа-99,Пехота,10,6600,Работает,Разведка,2025-01-01 04:30:00,47.092509019003714,23.785262659655217,13.000000000000007,47.05838396643867,21.0,Нет,21,Туман,29.1,Шторм
unit_100,РР,Альфа-100,Дрон,10,3877,Работает,Патрулирование,2025-01-01 04:30:00,44.92207805516493,28.642436809563232,65.0,11.389478034874758,29.690913594580792,Прямое попадание,22,Преграда,25.9,Снег
unit_1,ДШБ,Альфа-1,Танк,10,5590,Работает,Патрулирование,2025-01-01 05:00:00,44.0105334098164,21.84633498853599,0.0,8.833501514170315,90.0,Нет,49,Ночь,37.2,Ясно
unit_2,РР,Альфа-2,Дрон,10,3998,Работает,Поддержка,2025-01-01 05:00:00,44.69783213215407,27.44128382461454,61.0,82.68481582202047,72.64143322987492,Нет,82,Преграда,10.8,Облачно
unit_3,РЭБ,Альфа-3,Гаубица,10,4976,Работает,Поддержка,2025-01-01 05:00:00,49.486036576392124,23.91420967111778,0.0,0.0,43.71395529019366,Пробоина,7,Ночь,0.3,Облачно
unit_4,РР,Альфа-4,БТР,10,3945,Уничтожен,Разведка,2025-01-01 05:00:00,44.451986999934526,25.858136897080325,0.0,3.218106002976194,0.0,Нет,43,Преграда,-2.4,Шторм
unit_5,РР,Альфа-5,Гаубица,10,4792,Работает,Патрулирование,2025-01-01 05:00:00,45.83383078062001,28.289839936776698,0.0,29.576498166333828,8.132158846108403,Пробоина,7,Ночь,26.0,Ясно
unit_6,РХБЗ,Альфа-6,Пехота,10,9919,Работает,Разведка,2025-01-01 05:00:00,47.22753503981962,20.86070852206898,89.79999999999997,2.6247887105735708,67.0,Нет,86,Ночь,34.0,Снег
unit_7,РР,Альфа-7,Гаубица,10,1539,Уничтожен,Атака,2025-01-01 05:00:00,45.442921013773514,27.542747564462132,72.0,3.0179079169245666,0.0,Прямое попадание,74,Ночь,22.8,Дождь
unit_8,реактбатр,Альфа-8,Гаубица,10,6912,Работает,Атака,2025-01-01 05:00:00,41.423870232941816,26.055998894769402,0.0,29.117471859018544,42.0,Нет,66,Преграда,-0.9,Шторм
unit_9,гсадн,Альфа-9,Дрон,10,1003,Работает,Оборона,2025-01-01 05:00:00,44.269158321716844,27.873699438083882,0.0,77.11027825827361,88.07392082492677,Пробоина,86,Преграда,25.5,Облачно
unit_10,РС,Альфа-10,Танк,10,2143,Работает,Разведка,2025-01-01 05:00:00,49.03925434840895,25.01900208322891,0.0,0.0,72.0,Нет,81,Ночь,-4.4,Облачно
unit_11,РС,Альфа-11,Дрон,10,6858,Работает,Поддержка,2025-01-01 05:00:00,45.91509719330568,24.42418724463719,74.0,58.868778693816736,27.734698767680015,Пробоина,55,Преграда,20.1,Облачно
unit_12,гсадн,Альфа-12,Дрон,10,8680,Работает,Атака,2025-01-01 05:00:00,46.66060996496575,21.976998792508123,18.0,1.840480069170889,36.0,Нет,78,Ночь,17.5,Облачно
unit_13,ДШБ,Альфа-13,Дрон,10,7603,Работает,Разведка,2025-01-01 05:00:00,44.97853614028065,26.060405181488143,59.0,54.040734225227915,45.02799206122605,Нет,50,Ночь,35.2,Облачно
unit_14,ОР,Альфа-14,Гаубица,10,2380,Работает,Поддержка,2025-01-01 05:00:00,41.63087893917702,26.58838208163948,0.0,63.514797067493475,81.39610257967995,Прямое попадание,21,Преграда,-6.5,Шторм
unit_15,РХБЗ,Альфа-15,Гаубица,10,9594,Работает,Поддержка,2025-01-01 05:00:00,41.24348728236469,28.292729881115672,0.0,81.38075577245665,57.29629070625134,Прямое попадание,48,Ясно,13.8,Дождь
unit_16,БМП,Альфа-16,Пехота,10,3770,Работает,Оборона,2025-01-01 05:00:00,48.14394381047979,26.93060112634268,88.79999999999997,15.268941335766007,35.0,Нет,25,Преграда,29.8,Дождь
unit_17,РХБЗ,Альфа-17,БТР,10,3260,Работает,Разведка,2025-01-01 05:00:00,47.94836254077638,29.561892148370347,0.0,1.0995249928740023,72.18640305481,Пробоина,7,Туман,35.9,Шторм
unit_18,ОР,Альфа-18,Танк,10,4797,Уничтожен,Разведка,2025-01-01 05:00:00,43.23399647212737,24.32678794357889,45.0,94.56725156383143,0.0,Пробоина,12,Ясно,-13.6,Облачно
unit_19,РХБЗ,Альфа-19,Танк,10,1661,Работает,Патрулирование,2025-01-01 05:00:00,46.07785844181855,27.896685441030254,0.0,26.619741893348955,55.09154989111,Нет,69,Преграда,9.3,Ясно
unit_20,РЭБ,Альфа-20,Гаубица,10,2377,Работает,Поддержка,2025-01-01 05:00:00,46.48185153396796,27.511223742887214,0.0,0.0,32.41372847624955,Пробоина,56,Преграда,-0.7,Шторм
unit_21,РС,Альфа-21,Пехота,10,4052,Работает,Разведка,2025-01-01 05:00:00,41.32838091009758,23.43685637401934,40.79999999999997,0.0,5.466007844033877,Ранение головы,79,Туман,-18.6,Облачно
unit_22,РС,Альфа-22,Пехота,10,3655,Работает,Патрулирование,2025-01-01 05:00:00,48.78907600340004,22.66462606645096,97.79999999999997,76.8965663088264,4.0,Нет,74,Преграда,23.3,Снег
unit_23,РХБЗ,Альфа-23,Танк,10,6618,Работает,Атака,2025-01-01 05:00:00,43.635054314238275,24.166500630051047,0.0,23.518519716100847,81.0,Нет,100,Ночь,5.5,Дождь
unit_24,ДШБ,Альфа-24,Танк,10,1566,Работает,Патрулирование,2025-01-01 05:00:00,43.38086911580456,25.656079805764318,0.0,2.3650713037924866,24.0,Нет,20,Ясно,-2.0,Шторм
unit_25,ПТУР,Альфа-25,Дрон,10,3827,Работает,Поддержка,2025-01-01 05:00:00,48.20401323167796,22.908572725396816,40.0,59.48258628925193,34.0,Нет,83,Ночь,-5.1,Ясно
unit_26,ОР,Альфа-26,Гаубица,10,5638,Работает,Разведка,2025-01-01 05:00:00,49.28884722518324,25.933375748683748,0.0,34.31114231541088,84.20037025575158,Прямое попадание,12,Ночь,17.5,Снег
unit_27,ПТУР,Альфа-27,Дрон,10,7291,Работает,Разведка,2025-01-01 05:00:00,46.37852953312556,24.38762729982646,17.0,14.769438382526348,45.0,Нет,89,Ясно,-5.2,Шторм
unit_28,РДР,Альфа-28,БТР,10,1119,Уничтожен,Патрулирование,2025-01-01 05:00:00,48.98797661231654,25.31402205487003,0.0,48.27431986279849,0.0,Нет,22,Ночь,23.2,Дождь
unit_29,РДР,Альфа-29,Танк,10,5262,Работает,Разведка,2025-01-01 05:00:00,44.65686711886538,29.60133466694234,0.0,66.65784704196976,62.964144002518424,Нет,87,Ночь,-8.5,Ясно
unit_30,РР,Альфа-30,Дрон,10,2807,Работает,Поддержка,2025-01-01 05:00:00,42.72375983147288,21.12933669251134,6.0,0.0,57.81175195343228,Прямое попадание,20,Ночь,38.4,Шторм
unit_31,РР,Альфа-31,БТР,10,3286,Работает,Разведка,2025-01-01 05:00:00,43.74562478104505,22.21429931239805,0.0,69.93848345295648,2.0,Нет,7,Туман,-5.5,Облачно
unit_32,ПТУР,Альфа-32,Пехота,10,6745,Работает,Оборона,2025-01-01 05:00:00,46.077185615460955,29.2186459408082,37.79999999999997,67.25035640547456,32.719483497231636,Ранение головы,45,Туман,12.5,Дождь
unit_33,ДШБ,Альфа-33,Пехота,10,7366,Работает,Патрулирование,2025-01-01 05:00:00,40.196943749462044,23.78633528402177,21.800000000000008,16.08376906687368,27.581893215116683,Нет,65,Туман,-9.0,Ясно
unit_34,БМП,Альфа-34,Гаубица,10,8687,Работает,Оборона,2025-01-01 05:00:00,40.14033939004262,25.989133958703388,0.0,8.206854993810966,56.948534668169195,Пробоина,79,Преграда,34.4,Ясно
unit_35,РР,Альфа-35,БТР,10,1244,Работает,Поддержка,2025-01-01 05:00:00,43.799225130584944,23.7490653322508,0.0,38.26467886236113,82.0,Нет,22,Преграда,-7.7,Дождь
unit_36,реактбатр,Альфа-36,Гаубица,10,4524,Уничтожен,Патрулирование,2025-01-01 05:00:00,40.4502337196617,21.379846271906715,69.0,70.67595630786998,0.0,Прямое попадание,28,Туман,-15.1,Шторм
unit_37,РС,Альфа-37,Танк,10,1192,Работает,Поддержка,2025-01-01 05:00:00,42.351864264018744,26.23219946033922,0.0,13.845712843899491,80.0,Нет,26,Туман,25.8,Снег
unit_38,ДШБ,Альфа-38,Дрон,10,8120,Работает,Патрулирование,2025-01-01 05:00:00,50.06165786346518,21.214081783604144,66.0,0.0,34.0,Нет,20,Ночь,0.2,Дождь
unit_39,БМП,Альфа-39,Танк,10,6368,Работает,Патрулирование,2025-01-01 05:00:00,41.67006256843759,28.276372206980422,0.0,0.0,7.520726332313558,Прямое попадание,68,Ясно,8.7,Шторм
unit_40,РС,Альфа-40,Дрон,10,1318,Уничтожен,Патрулирование,2025-01-01 05:00:00,41.16286003995045,26.112483124340933,35.0,18.91927779537761,0.0,Нет,39,Туман,6.1,Шторм
unit_41,РР,Альфа-41,Дрон,10,8342,Работает,Атака,2025-01-01 05:00:00,41.59228585854692,21.091517084243755,0.0,74.91583135319566,38.32207921501162,Пробоина,88,Преграда,9.3,Снег
unit_42,гсадн,Альфа-42,Танк,10,8528,Работает,Поддержка,2025-01-01 05:00:00,41.69869351428406,25.38533558965889,0.0,41.56218041212006,1.0,Нет,18,Ночь,9.6,Ясно
unit_43,РЭБ,Альфа-43,Пехота,10,1909,Работает,Патрулирование,2025-01-01 05:00:00,46.087385834501546,28.211283021717897,34.79999999999997,55.72703500277983,24.86597511071738,Ранение головы,32,Ночь,31.5,Шторм
unit_44,ДШБ,Альфа-44,Танк,10,4868,Работает,Разведка,2025-01-01 05:00:00,48.093563646283485,24.43645588289958,0.0,81.11479465978383,60.0,Нет,14,Преграда,15.6,Облачно
unit_45,РДР,Альфа-45,Дрон,10,2072,Работает,Поддержка,2025-01-01 05:00:00,44.492325498550166,25.8894874479758,0.0,0.0,61.4027924877135,Прямое попадание,12,Ночь,2.7,Шторм
unit_46,БМП,Альфа-46,Пехота,10,2145,Работает,Патрулирование,2025-01-01 05:00:00,43.17230442179326,26.36235263501779,62.79999999999997,20.99125041515384,30.669914381974024,Нет,100,Преграда,22.5,Облачно
unit_47,ДШБ,Альфа-47,БТР,10,2678,Работает,Атака,2025-01-01 05:00:00,45.72325857876943,29.687821025353994,0.0,0.0,6.241037648708396,Пробоина,11,Туман,24.7,Облачно
unit_48,ОР,Альфа-48,Гаубица,10,9502,Работает,Оборона,2025-01-01 05:00:00,40.662144609870246,21.095240304171785,0.0,18.648564087893174,58.77747720039784,Прямое попадание,76,Туман,-0.4,Снег
unit_49,РС,Альфа-49,Дрон,10,2375,Работает,Оборона,2025-01-01 05:00:00,43.890192455850006,27.71371213581218,0.0,66.71859868971822,73.0,Нет,59,Туман,27.5,Облачно
unit_50,реактбатр,Альфа-50,Гаубица,10,4848,Работает,Разведка,2025-01-01 05:00:00,48.839131179640844,23.17782089966845,0.0,13.20685871482145,45.94078777071036,Прямое попадание,85,Ночь,-16.4,Снег
unit_51,РР,Альфа-51,Пехота,10,3002,Работает,Поддержка,2025-01-01 05:00:00,43.87960806927119,21.91873648855257,1.7999999999999985,85.13439327263944,20.0,Нет,68,Ночь,-1.4,Снег
unit_52,гсадн,Альфа-52,Пехота,10,7451,Работает,Поддержка,2025-01-01 05:00:00,46.013349970773476,26.83589430574564,88.79999999999997,57.417794820648794,0.0,Ранение ноги,25,Туман,35.8,Облачно
unit_53,ДШБ,Альфа-53,БТР,10,4445,Работает,Оборона,2025-01-01 05:00:00,45.273707942251946,23.563642785752652,0.0,31.234462279590783,56.740878226537035,Нет,86,Туман,-19.2,Ясно
unit_54,РР,Альфа-54,Гаубица,10,9073,Работает,Поддержка,2025-01-01 05:00:00,40.06500623788635,26.576632282844688,0.0,29.44575024068498,61.2016399448405,Пробоина,94,Ночь,17.3,Снег
unit_55,ПТУР,Альфа-55,Танк,10,6139,Работает,Оборона,2025-01-01 05:00:00,46.88328380941202,28.89347984527595,0.0,41.045548655692855,91.0,Нет,79,Туман,-16.6,Снег
unit_56,ДШБ,Альфа-56,Танк,10,2213,Работает,Поддержка,2025-01-01 05:00:00,40.5292234323992,28.48071951047387,0.0,82.13707143672701,79.02869517441738,Пробоина,32,Преграда,13.9,Снег
unit_57,РЭБ,Альфа-57,Пехота,10,9390,Работает,Атака,2025-01-01 05:00:00,44.51991270587782,24.656434528383322,6.8000000000000025,25.607736107669723,80.0,Нет,9,Ясно,16.5,Дождь
unit_58,ОР,Альфа-58,БТР,10,2050,Работает,Поддержка,2025-01-01 05:00:00,47.08452076751051,26.405373033624592,0.0,61.29953664350863,74.0,Нет,59,Ясно,25.6,Шторм
unit_59,РС,Альфа-59,Дрон,10,8165,Работает,Поддержка,2025-01-01 05:00:00,41.643952544813565,28.74310720966269,8.0,27.113282374395617,5.017533314374042,Пробоина,53,Ясно,-8.4,Шторм
unit_60,РС,Альфа-60,Гаубица,10,5107,Работает,Патрулирование,2025-01-01 05:00:00,44.00584860144236,22.99126772139074,0.0,55.393862582229964,46.0,Нет,97,Туман,35.9,Облачно
unit_61,БМП,Альфа-61,Гаубица,10,4383,Работает,Оборона,2025-01-01 05:00:00,47.95031769155167,27.706099134462633,0.0,0.0,8.052021013861141,Прямое попадание,37,Туман,8.2,Дождь
unit_62,гсадн,Альфа-62,Пехота,10,8417,Работает,Патрулирование,2025-01-01 05:00:00,46.11078833321488,22.17215692681053,41.79999999999997,33.2133500073284,38.0,Нет,42,Ночь,3.3,Облачно
unit_63,РС,Альфа-63,Дрон,10,3589,Работает,Атака,2025-01-01 05:00:00,42.00198451741451,23.293256969775232,44.0,21.80747946165054,62.0,Нет,8,Ясно,14.3,Шторм
unit_64,ПТУР,Альфа-64,Дрон,10,7945,Работает,Оборона,2025-01-01 05:00:00,44.41962113607853,22.60532121953587,28.0,0.0,67.0,Нет,32,Преграда,32.2,Снег
unit_65,РЭБ,Альфа-65,Пехота,10,7635,Работает,Оборона,2025-01-01 05:00:00,43.952805722595414,22.39749000464342,33.79999999999997,8.152454915706674,77.75560442709687,Ранение ноги,63,Туман,29.6,Ясно
unit_66,РР,Альфа-66,Гаубица,10,7298,Работает,Оборона,2025-01-01 05:00:00,47.550889196156305,25.482514364409806,0.0,10.662074307041639,51.082192175617884,Пробоина,78,Ясно,27.9,Снег
unit_67,РС,Альфа-67,Танк,10,5432,Работает,Патрулирование,2025-01-01 05:00:00,41.83572932114031,23.422872031982124,0.0,0.0,1.437887514763494,Пробоина,36,Ясно,-12.8,Дождь
unit_68,ДШБ,Альфа-68,Дрон,10,2733,Работает,Поддержка,2025-01-01 05:00:00,40.98438713077755,24.758794181782488,0.0,4.350787031769192,26.0,Нет,6,Ясно,-0.8,Дождь
unit_69,ДШБ,Альфа-69,Дрон,10,9375,Работает,Патрулирование,2025-01-01 05:00:00,48.9027036020847,25.469625267059243,0.0,0.0,20.788679558869052,Прямое попадание,14,Ночь,13.8,Шторм
unit_70,РС,Альфа-70,БТР,10,3772,Работает,Оборона,2025-01-01 05:00:00,42.322735332783715,25.7070860243885,0.0,70.69150786562399,59.97572084237463,Пробоина,59,Ночь,6.3,Снег
unit_71,гсадн,Альфа-71,Гаубица,10,7568,Работает,Поддержка,2025-01-01 05:00:00,48.27670456756559,20.011398515674895,0.0,37.92241413146834,50.78610552140147,Прямое попадание,63,Преграда,32.6,Облачно
unit_72,РР,Альфа-72,Пехота,10,3288,Работает,Поддержка,2025-01-01 05:00:00,45.62527815154309,24.81173222239903,49.79999999999997,43.613340980410406,11.916875946427837,Ранение головы,87,Туман,32.6,Шторм
unit_73,РС,Альфа-73,Дрон,10,2326,Работает,Патрулирование,2025-01-01 05:00:00,40.97271153012726,29.436457698071447,13.0,20.386543271857665,84.61253686432701,Прямое попадание,55,Ясно,-1.7,Дождь
unit_74,ПТУР,Альфа-74,Дрон,10,1495,Работает,Патрулирование,2025-01-01 05:00:00,49.55505512251216,23.476687392767595,3.0,0.0,44.0,Нет,12,Ясно,-18.7,Шторм
unit_75,ПТУР,Альфа-75,Пехота,10,4873,Работает,Патрулирование,2025-01-01 05:00:00,43.07085772331692,25.034269625357755,67.79999999999997,27.83238824808679,23.045125844570432,Ранение ноги,54,Ночь,3.4,Ясно
unit_76,РР,Альфа-76,Дрон,10,8755,Работает,Атака,2025-01-01 05:00:00,40.077609666784134,28.03611914630007,0.0,58.040761312592046,31.0,Нет,5,Ясно,33.9,Шторм
unit_77,РХБЗ,Альфа-77,Пехота,10,8707,Работает,Поддержка,2025-01-01 05:00:00,43.675613393962664,29.274704226805703,1.7999999999999985,51.0440063565698,71.82064610033203,Ранение головы,10,Ночь,-7.6,Ясно
unit_78,РЭБ,Альфа-78,Дрон,10,6154,Работает,Атака,2025-01-01 05:00:00,41.07345649086146,22.97605237023535,29.0,39.64417178251589,44.85002001473437,Нет,20,Ночь,0.5,Ясно
unit_79,реактбатр,Альфа-79,БТР,10,4412,Работает,Разведка,2025-01-01 05:00:00,41.21259723093184,21.405881275975997,0.0,36.85464672487317,7.1673886699364555,Прямое попадание,28,Туман,27.0,Шторм
unit_80,БМП,Альфа-80,Танк,10,2161,Работает,Поддержка,2025-01-01 05:00:00,42.87748477343644,22.486534403148916,0.0,45.347452377260474,70.8332070286607,Прямое попадание,86,Ясно,-5.8,Снег
unit_81,БМП,Альфа-81,Танк,10,9659,Уничтожен,Патрулирование,2025-01-01 05:00:00,48.3536684536223,27.13811434773507,0.0,63.07597332346763,0.0,Нет,50,Туман,-6.9,Снег
unit_82,РХБЗ,Альфа-82,Танк,10,6159,Работает,Поддержка,2025-01-01 05:00:00,49.25959012226809,21.639290566007404,0.0,37.271439296339594,75.35306002719099,Нет,68,Преграда,15.8,Облачно
unit_83,БМП,Альфа-83,Гаубица,10,5566,Работает,Атака,2025-01-01 05:00:00,47.463126145005866,23.39138859093124,0.0,79.93005389712795,87.0,Нет,86,Ночь,8.8,Ясно
unit_84,ПТУР,Альфа-84,БТР,10,7584,Работает,Разведка,2025-01-01 05:00:00,44.985289153373806,20.789879442491735,0.0,22.48707961592458,4.0,Нет,66,Ночь,29.5,Снег
unit_85,реактбатр,Альфа-85,Пехота,10,8897,Погиб,Разведка,2025-01-01 05:00:00,47.728205331955245,25.153484333965384,38.19999999999999,80.06113385793287,0.0,Ранение ноги,83,Преграда,27.3,Дождь
unit_86,ПТУР,Альфа-86,БТР,10,9418,Работает,Поддержка,2025-01-01 05:00:00,48.057460165354065,20.414537352653795,0.0,0.0,75.6608395644303,Пробоина,20,Ясно,25.2,Шторм
unit_87,ДШБ,Альфа-87,Пехота,10,1139,Погиб,Поддержка,2025-01-01 05:00:00,49.81860639629672,26.057324358941095,12.000000000000004,21.161329971876878,0.0,Ранение ноги,17,Преграда,28.4,Дождь
unit_88,РЭБ,Альфа-88,Дрон,10,8254,Работает,Оборона,2025-01-01 05:00:00,48.146069057378696,26.033553485625,56.0,0.0,41.35686180126563,Прямое попадание,74,Туман,38.1,Облачно
unit_89,ПТУР,Альфа-89,Дрон,10,9564,Работает,Поддержка,2025-01-01 05:00:00,40.55693284846847,28.661973530516747,69.0,11.962746497074928,10.92862245967244,Пробоина,66,Ночь,21.4,Шторм
unit_90,РХБЗ,Альфа-90,Дрон,10,5972,Работает,Патрулирование,2025-01-01 05:00:00,44.72902278755229,20.35099930565512,34.0,0.0,88.49063249076997,Прямое попадание,28,Преграда,9.1,Снег
unit_91,ДШБ,Альфа-91,БТР,10,1881,Работает,Поддержка,2025-01-01 05:00:00,42.317842321066124,26.558318910458006,0.0,34.06719479862921,32.0,Нет,84,Ясно,-16.2,Облачно
unit_92,ДШБ,Альфа-92,Танк,10,6827,Уничтожен,Патрулирование,2025-01-01 05:00:00,41.10882129836015,24.865263447022066,36.0,63.832494061588314,0.0,Пробоина,83,Преграда,-0.3,Шторм
unit_93,РР,Альфа-93,Дрон,10,8488,Работает,Оборона,2025-01-01 05:00:00,40.466838687163715,22.055766708820478,0.0,6.666426526866515,27.523222760066968,Прямое попадание,32,Ясно,34.4,Облачно
unit_94,БМП,Альфа-94,Дрон,10,6062,Работает,Поддержка,2025-01-01 05:00:00,49.21105812362073,23.77721088219747,4.0,21.60522960616067,42.284596798060605,Нет,8,Преграда,1.6,Облачно
unit_95,РС,Альфа-95,БТР,10,6411,Работает,Атака,2025-01-01 05:00:00,49.820601214003354,27.659330597868472,0.0,53.13437002497485,44.0,Нет,46,Преграда,20.6,Снег
unit_96,БМП,Альфа-96,Пехота,10,5470,Работает,Поддержка,2025-01-01 05:00:00,41.32467845583717,28.86345732940156,34.79999999999997,0.0,34.101134679869034,Ранение ноги,50,Преграда,39.6,Облачно
unit_97,БМП,Альфа-97,Пехота,10,8278,Работает,Атака,2025-01-01 05:00:00,41.79421215503827,21.00686127385526,17.800000000000008,38.67109582403081,53.0,Нет,25,Туман,20.4,Шторм
unit_98,ОР,Альфа-98,Гаубица,10,7638,Работает,Оборона,2025-01-01 05:00:00,49.93651832735184,27.51090649583447,0.0,54.811328755142696,80.62961107246501,Пробоина,89,Туман,24.9,Облачно
unit_99,РХБЗ,Альфа-99,Пехота,10,6600,Работает,Разведка,2025-01-01 05:00:00,47.09180664747114,23.789023954040086,12.800000000000008,45.11233691960751,21.0,Нет,21,Туман,2.5,Ясно
unit_100,РР,Альфа-100,Дрон,10,3877,Работает,Патрулирование,2025-01-01 05:00:00,44.883134832055106,28.658856659617868,63.0,9.898301900472381,29.690913594580792,Прямое попадание,22,Преграда,-5.2,Снег
unit_1,ДШБ,Альфа-1,Танк,10,5590,Работает,Патрулирование,2025-01-01 05:30:00,44.01404951244613,21.851059874792085,0.0,8.511322281635742,90.0,Нет,49,Ночь,33.1,Облачно
unit_2,РР,Альфа-2,Дрон,10,3998,Работает,Поддержка,2025-01-01 05:30:00,44.6921120324311,27.489772088343205,59.0,81.14806568391445,72.64143322987492,Нет,82,Преграда,21.1,Ясно
unit_3,РЭБ,Альфа-3,Гаубица,10,4976,Работает,Поддержка,2025-01-01 05:30:00,49.47807732101945,23.91846294253317,0.0,0.0,43.71395529019366,Пробоина,7,Преграда,-7.6,Шторм
unit_4,РР,Альфа-4,БТР,10,3945,Уничтожен,Разведка,2025-01-01 05:30:00,44.451986999934526,25.858136897080325,0.0,3.218106002976194,0.0,Нет,43,Ночь,-6.7,Снег
unit_5,РР,Альфа-5,Гаубица,10,4792,Работает,Патрулирование,2025-01-01 05:30:00,45.83858339227863,28.299656221007606,0.0,27.07466588650063,8.132158846108403,Пробоина,7,Ночь,6.0,Шторм
unit_6,РХБЗ,Альфа-6,Пехота,10,9919,Работает,Разведка,2025-01-01 05:30:00,47.22804005697157,20.86182437740887,89.59999999999997,1.5707755058072173,67.0,Нет,86,Преграда,16.7,Снег
unit_7,РР,Альфа-7,Гаубица,10,1539,Уничтожен,Атака,2025-01-01 05:30:00,45.442921013773514,27.542747564462132,72.0,3.0179079169245666,0.0,Прямое попадание,74,Туман,4.6,Дождь
unit_8,реактбатр,Альфа-8,Гаубица,10,6912,Работает,Атака,2025-01-01 05:30:00,41.43210034809108,26.062252620923413,0.0,27.514930470994564,42.0,Нет,66,Преграда,3.5,Снег
unit_9,гсадн,Альфа-9,Дрон,10,1003,Работает,Оборона,2025-01-01 05:30:00,44.28169108411399,27.90849687641957,0.0,75.73333293529839,88.07392082492677,Пробоина,86,Ясно,19.4,Снег
unit_10,РС,Альфа-10,Танк,10,2143,Работает,Разведка,2025-01-01 05:30:00,49.03830041959982,25.017981710882484,0.0,0.0,72.0,Нет,81,Преграда,-17.5,Дождь
unit_11,РС,Альфа-11,Дрон,10,6858,Работает,Поддержка,2025-01-01 05:30:00,45.892725972215885,24.456806895933394,72.0,58.599407287141865,27.734698767680015,Пробоина,55,Туман,-0.4,Дождь
unit_12,гсадн,Альфа-12,Дрон,10,8680,Работает,Атака,2025-01-01 05:30:00,46.70535269772688,22.01124674434234,16.0,0.0,36.0,Нет,78,Преграда,37.6,Снег
unit_13,ДШБ,Альфа-13,Дрон,10,7603,Работает,Разведка,2025-01-01 05:30:00,44.97542602837716,26.08497420855359,57.0,52.03456033377469,45.02799206122605,Нет,50,Туман,22.9,Шторм
unit_14,ОР,Альфа-14,Гаубица,10,2380,Работает,Поддержка,2025-01-01 05:30:00,41.631262439447916,26.595795632625993,0.0,62.72208691853041,81.39610257967995,Прямое попадание,21,Преграда,20.3,Облачно
unit_15,РХБЗ,Альфа-15,Гаубица,10,9594,Работает,Поддержка,2025-01-01 05:30:00,41.24808153742154,28.290435558155636,0.0,81.15230007403781,57.29629070625134,Прямое попадание,48,Туман,-8.2,Шторм
